Accession	Organism	Kingdom	Length	Transmembrane_Helix
P36168	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1195	False
Q9D8H7	Mus musculus	Metazoa	521	False
Q05934	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	901	False
O45495	Caenorhabditis elegans	Metazoa	139	False
F4JTS8	Arabidopsis thaliana	Plants	2729	False
O43765	Homo sapiens	Metazoa	313	False
O02696	Sus scrofa	Metazoa	877	False
Q56P42	Homo sapiens	Metazoa	97	False
Q53HV7	Homo sapiens	Metazoa	270	False
P28320	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	278	False
Q2VUH8	Komagataella pastoris	Fungi	323	False
Q9Y6I9	Homo sapiens	Metazoa	313	False
Q12440	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	853	False
Q9NYK5	Homo sapiens	Metazoa	338	False
O96623	Dictyostelium discoideum	Other	293	False
B6HU70	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255)	Fungi	361	False
Q65ZG8	Caenorhabditis elegans	Metazoa	597	False
O94294	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	886	False
Q95RV2	Drosophila melanogaster	Metazoa	345	False
P56765	Arabidopsis thaliana	Plants	488	False
Q9UTI4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	172	False
Q3E7B2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	85	True
O81851	Arabidopsis thaliana	Plants	304	False
P41546	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	238	False
Q62318	Mus musculus	Metazoa	834	False
Q9VCP1	Drosophila melanogaster	Metazoa	424	False
P42117	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	82	True
Q9LD43	Arabidopsis thaliana	Plants	769	False
Q8VCM2	Mus musculus	Metazoa	349	False
O14146	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	159	False
Q09849	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	424	False
Q12156	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	149	False
Q7S300	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	138	False
Q15233	Homo sapiens	Metazoa	471	False
O94868	Homo sapiens	Metazoa	740	False
Q3USZ2	Mus musculus	Metazoa	394	False
Q9ZUT3	Arabidopsis thaliana	Plants	273	True
P0CG48	Homo sapiens	Metazoa	685	False
Q9SID1	Arabidopsis thaliana	Plants	238	False
P59540	Homo sapiens	Metazoa	309	False
F4I3P9	Arabidopsis thaliana	Plants	772	False
O94580	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	282	False
Q0WV90	Arabidopsis thaliana	Plants	1120	False
Q9I7K0	Drosophila melanogaster	Metazoa	208	False
A2AIL4	Mus musculus	Metazoa	333	False
Q91X52	Mus musculus	Metazoa	244	False
Q8VYZ5	Arabidopsis thaliana	Plants	900	False
P0DP88	Danio rerio	Metazoa	75	True
Q923W1	Mus musculus	Metazoa	853	False
Q9VWE6	Drosophila melanogaster	Metazoa	2111	False
O15226	Homo sapiens	Metazoa	690	False
P53397	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	376	False
Q93V66	Arabidopsis thaliana	Plants	226	False
P31414	Arabidopsis thaliana	Plants	770	True
Q0VAA5	Homo sapiens	Metazoa	305	False
Q965W2	Caenorhabditis elegans	Metazoa	407	False
Q9Y5Z9	Homo sapiens	Metazoa	338	True
Q05519	Homo sapiens	Metazoa	484	False
O23403	Arabidopsis thaliana	Plants	287	False
O74517	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	278	False
Q9U3D6	Caenorhabditis elegans	Metazoa	964	False
Q9S7G6	Arabidopsis thaliana	Plants	991	False
Q8BVN3	Mus musculus	Metazoa	442	False
Q9SNX8	Apium graveolens	Plants	496	False
P48329	Cyanophora paradoxa	Other	180	False
P61221	Homo sapiens	Metazoa	599	False
O35465	Mus musculus	Metazoa	402	False
P48437	Mus musculus	Metazoa	737	False
Q9LU93	Arabidopsis thaliana	Plants	209	False
Q93W77	Arabidopsis thaliana	Plants	231	False
O13894	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	124	False
Q9UTQ4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	244	False
Q500U8	Arabidopsis thaliana	Plants	326	False
P32432	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	683	False
Q8L7Z0	Arabidopsis thaliana	Plants	720	False
Q8MIR0	Sus scrofa	Metazoa	373	False
P38969	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	423	False
Q03774	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	444	False
Q04867	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	317	False
Q54ER9	Dictyostelium discoideum	Other	602	False
Q19253	Caenorhabditis elegans	Metazoa	592	False
Q86Y26	Homo sapiens	Metazoa	1132	False
Q9JHL0	Mus musculus	Metazoa	203	False
O43586	Homo sapiens	Metazoa	416	False
Q68DX3	Homo sapiens	Metazoa	1309	False
P38172	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	270	False
Q7S5N0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	364	False
Q6LA53	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	346	False
Q07395	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	620	False
Q9V9V9	Drosophila melanogaster	Metazoa	200	False
Q9U1H0	Drosophila melanogaster	Metazoa	1832	False
B4DJY2	Homo sapiens	Metazoa	109	True
Q6Z6M4	Oryza sativa subsp. japonica	Plants	572	False
Q8L774	Arabidopsis thaliana	Plants	389	False
Q9NY74	Homo sapiens	Metazoa	926	False
Q9SW31	Arabidopsis thaliana	Plants	157	False
Q19087	Caenorhabditis elegans	Metazoa	470	False
P97411	Mus musculus	Metazoa	478	False
P32833	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	620	False
Q96P66	Homo sapiens	Metazoa	508	False
O74417	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	497	False
P38264	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	188	True
O14275	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	931	False
Q9HB07	Homo sapiens	Metazoa	376	False
Q12275	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1648	False
Q75NZ0	Pisum sativum	Plants	685	False
Q921W0	Mus musculus	Metazoa	196	False
P19440	Homo sapiens	Metazoa	569	False
P38771	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	230	False
Q12188	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	680	False
Q96PH1	Homo sapiens	Metazoa	765	False
Q9LEK8	Digitalis lanata	Plants	118	False
Q9C106	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	591	False
Q9N5R9	Caenorhabditis elegans	Metazoa	1030	False
P18412	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	486	False
D3ZNV2	Rattus norvegicus	Metazoa	288	False
G5EGA9	Caenorhabditis elegans	Metazoa	345	False
Q20716	Caenorhabditis elegans	Metazoa	267	False
P62806	Mus musculus	Metazoa	103	False
P42736	Arabidopsis thaliana	Plants	248	False
O95359	Homo sapiens	Metazoa	2948	False
P78955	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	287	False
F1M386	Rattus norvegicus	Metazoa	1496	False
D3Z3K2	Mus musculus	Metazoa	276	False
Q9VMA3	Drosophila melanogaster	Metazoa	1117	False
P82349	Mus musculus	Metazoa	320	False
O59800	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	354	False
Q60866	Mus musculus	Metazoa	349	False
Q9BSK0	Homo sapiens	Metazoa	173	True
P43124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	402	False
Q01726	Homo sapiens	Metazoa	317	False
Q05930	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	598	False
S0DHV6	Gibberella fujikuroi (strain CBS 195.34 / IMI 58289 / NRRL A-6831)	Fungi	530	False
Q8N695	Homo sapiens	Metazoa	610	True
Q12445	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	299	True
P78946	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	126	False
P53077	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	123	False
Q9LUJ5	Arabidopsis thaliana	Plants	293	False
Q8NI27	Homo sapiens	Metazoa	1593	False
B8ZXI1	Mus musculus	Metazoa	415	False
Q21227	Caenorhabditis elegans	Metazoa	1188	False
Q02721	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	264	False
P22438	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	575	False
Q35914	Sus scrofa	Metazoa	67	True
O65282	Arabidopsis thaliana	Plants	253	False
P40993	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	198	False
O24629	Arabidopsis thaliana	Plants	502	False
Q9USW5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	262	False
P38772	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	366	False
P07390	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	489	False
Q5M731	Arabidopsis thaliana	Plants	522	False
P41896	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	400	False
Q584U2	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	267	False
Q8VYF7	Arabidopsis thaliana	Plants	238	False
Q08913	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	375	True
P40631	Tetrahymena thermophila (strain SB210)	Other	633	False
Q6B9X6	Dictyostelium discoideum	Other	625	False
P08708	Homo sapiens	Metazoa	135	False
P97452	Mus musculus	Metazoa	732	False
Q9CR61	Mus musculus	Metazoa	137	False
P57080	Mus musculus	Metazoa	1055	False
P40050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	688	False
P12198	Nicotiana tabacum	Plants	55	False
Q9HAI6	Homo sapiens	Metazoa	301	False
Q96EY5	Homo sapiens	Metazoa	273	False
Q8BIW9	Mus musculus	Metazoa	969	False
P38804	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	111	False
P54939	Gallus gallus	Metazoa	2541	False
Q8L8Z1	Arabidopsis thaliana	Plants	190	True
O74895	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	201	False
Q08874	Mus musculus	Metazoa	526	False
Q9Y2D8	Homo sapiens	Metazoa	614	False
F8VPJ6	Mus musculus	Metazoa	1459	False
Q5TKA1	Homo sapiens	Metazoa	542	False
Q01664	Homo sapiens	Metazoa	338	False
P36159	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	838	False
P33400	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	625	False
Q9UBF9	Homo sapiens	Metazoa	498	False
P06168	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	395	False
Q8WXW3	Homo sapiens	Metazoa	757	False
Q02614	Mus musculus	Metazoa	308	False
P09596	Spinacia oleracea	Plants	121	False
P56785	Arabidopsis thaliana	Plants	1786	False
Q9SLD2	Arabidopsis thaliana	Plants	520	False
Q9NVH2	Homo sapiens	Metazoa	962	False
Q9LMJ4	Arabidopsis thaliana	Plants	599	False
P97577	Rattus norvegicus	Metazoa	393	False
Q9NPG8	Homo sapiens	Metazoa	344	True
Q06139	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	101	False
O74560	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	636	False
P38281	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	316	False
E3SCZ8	Cavia porcellus	Metazoa	142	False
O94301	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	339	False
P07272	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	904	False
Q9DB60	Mus musculus	Metazoa	201	False
O60683	Homo sapiens	Metazoa	326	False
Q9LUI3	Arabidopsis thaliana	Plants	695	False
Q9LY23	Arabidopsis thaliana	Plants	286	False
Q8TBZ0	Homo sapiens	Metazoa	833	False
Q9W4S7	Drosophila melanogaster	Metazoa	717	False
Q12386	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	881	False
Q9Y6J0	Homo sapiens	Metazoa	2220	False
Q9CPX8	Mus musculus	Metazoa	56	True
P46984	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	123	False
Q96N77	Homo sapiens	Metazoa	438	False
A1Z830	Drosophila melanogaster	Metazoa	485	False
Q9UL49	Homo sapiens	Metazoa	500	False
Q9LZP8	Arabidopsis thaliana	Plants	146	False
P45432	Arabidopsis thaliana	Plants	441	False
A0A0B5LB55	Penicillium brevicompactum	Fungi	433	False
P53734	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	629	False
Q8VDF2	Mus musculus	Metazoa	782	False
P10803	Secale cereale	Plants	353	True
P62249	Homo sapiens	Metazoa	146	False
Q7S6M9	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	309	False
P35869	Homo sapiens	Metazoa	848	False
Q9HCS7	Homo sapiens	Metazoa	855	False
Q9FJY5	Arabidopsis thaliana	Plants	524	False
O74791	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	470	False
Q64MA3	Oryza sativa subsp. japonica	Plants	629	False
Q24472	Drosophila melanogaster	Metazoa	845	False
P53208	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	328	False
A0A7J6KE60	Toxoplasma gondii	Other	652	True
Q9NPJ6	Homo sapiens	Metazoa	270	False
Q9S720	Arabidopsis thaliana	Plants	247	False
Q7ZT82	Danio rerio	Metazoa	382	False
P24473	Rattus norvegicus	Metazoa	226	False
G5EGD2	Caenorhabditis elegans	Metazoa	719	False
P40493	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	336	False
Q41062	Pisum sativum	Plants	1011	False
D3YXJ0	Mus musculus	Metazoa	1211	False
P23326	Spinacia oleracea	Plants	159	False
Q9Z309	Mus musculus	Metazoa	187	False
Q4V8P4	Rattus norvegicus	Metazoa	168	False
Q7S2H6	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	310	False
Q8IU68	Homo sapiens	Metazoa	726	False
O74350	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	299	False
O94261	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	220	False
P46673	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	744	False
P50748	Homo sapiens	Metazoa	2209	False
Q9CQ86	Mus musculus	Metazoa	115	False
O14210	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	295	False
Q18825	Caenorhabditis elegans	Metazoa	811	False
Q04073	Strongylocentrotus purpuratus	Metazoa	459	False
Q15424	Homo sapiens	Metazoa	915	False
Q571I4	Mus musculus	Metazoa	1373	False
O54693	Mus musculus	Metazoa	391	False
F4KDN0	Arabidopsis thaliana	Plants	857	False
Q96WW3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	117	False
Q02040	Homo sapiens	Metazoa	695	False
Q9VQI9	Drosophila melanogaster	Metazoa	1673	False
P53201	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	476	False
Q84JE8	Arabidopsis thaliana	Plants	694	False
P92189	Drosophila melanogaster	Metazoa	321	False
P0CU09	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	235	False
Q75WF1	Vanrija humicola	Fungi	370	False
Q9FX31	Arabidopsis thaliana	Plants	722	False
Q9UUE5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	675	False
Q6UWU4	Homo sapiens	Metazoa	347	True
Q8VYU8	Arabidopsis thaliana	Plants	396	False
O95433	Homo sapiens	Metazoa	338	False
Q9SFU0	Arabidopsis thaliana	Plants	1038	False
A0A076FFM5	Ocimum basilicum	Plants	523	False
P40459	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	309	False
O49570	Arabidopsis thaliana	Plants	650	False
Q9JHI9	Mus musculus	Metazoa	570	True
Q6R3K9	Arabidopsis thaliana	Plants	664	True
P82931	Bos taurus	Metazoa	124	False
Q8C167	Mus musculus	Metazoa	725	False
Q14159	Homo sapiens	Metazoa	915	False
Q9LV14	Arabidopsis thaliana	Plants	520	False
Q7Z410	Homo sapiens	Metazoa	1059	False
P18480	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	905	False
Q68DK7	Homo sapiens	Metazoa	614	False
Q10571	Homo sapiens	Metazoa	1320	False
Q04401	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	133	False
P22068	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	525	False
Q6PCM1	Mus musculus	Metazoa	1323	False
Q8N895	Homo sapiens	Metazoa	744	False
Q04491	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	297	False
Q61097	Mus musculus	Metazoa	873	False
P0CT58	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	130	False
Q9SII9	Arabidopsis thaliana	Plants	538	False
A7TUE1	Medicago truncatula	Plants	513	False
P18296	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1828	False
Q9C5G0	Arabidopsis thaliana	Plants	367	False
O22914	Arabidopsis thaliana	Plants	124	False
Q94AR8	Arabidopsis thaliana	Plants	509	False
Q06563	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	197	True
G5EED4	Caenorhabditis elegans	Metazoa	655	False
P40366	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	167	False
O70572	Mus musculus	Metazoa	419	False
P78524	Homo sapiens	Metazoa	1137	False
Q8BMA3	Mus musculus	Metazoa	555	False
Q9Y2R0	Homo sapiens	Metazoa	106	True
J9VIL4	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	Fungi	623	True
Q6W2J9	Homo sapiens	Metazoa	1755	False
Q04110	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	302	False
Q0WMY5	Arabidopsis thaliana	Plants	952	False
Q9W4X9	Drosophila melanogaster	Metazoa	721	False
Q9SQK3	Arabidopsis thaliana	Plants	315	False
O14230	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	347	False
Q4ZGE1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	61	True
P48240	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	250	False
O59678	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	166	False
Q12084	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	232	False
Q99LG4	Mus musculus	Metazoa	440	False
Q6P589	Homo sapiens	Metazoa	184	False
E1JH25	Drosophila melanogaster	Metazoa	1876	False
Q07950	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	538	False
Q7S910	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	263	False
O70302	Mus musculus	Metazoa	217	False
Q96RQ1	Homo sapiens	Metazoa	377	True
P38283	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	698	False
Q08774	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	242	False
Q8N4Q1	Homo sapiens	Metazoa	142	False
Q96JB5	Homo sapiens	Metazoa	506	False
Q9VYD1	Drosophila melanogaster	Metazoa	2313	False
P30605	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	584	False
Q9LDC0	Arabidopsis thaliana	Plants	365	False
Q14973	Homo sapiens	Metazoa	349	False
Q8SSG3	Encephalitozoon cuniculi (strain GB-M1)	Fungi	128	False
Q12768	Homo sapiens	Metazoa	1159	False
Q01359	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	148	False
O74553	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	326	False
P05375	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	206	True
Q1K528	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	82	True
P82970	Homo sapiens	Metazoa	282	False
Q80ZD3	Mus musculus	Metazoa	593	True
A2AUU0	Mus musculus	Metazoa	281	False
Q9FGN8	Arabidopsis thaliana	Plants	639	False
Q53JF7	Oryza sativa subsp. japonica	Plants	138	False
O14981	Homo sapiens	Metazoa	1849	False
Q12788	Homo sapiens	Metazoa	808	False
P14906	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	663	True
Q0VDF9	Homo sapiens	Metazoa	509	False
Q0JJ05	Oryza sativa subsp. japonica	Plants	987	False
Q8NBZ0	Homo sapiens	Metazoa	244	False
P36037	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	715	False
Q08492	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	214	False
Q9CQY9	Mus musculus	Metazoa	76	True
Q24562	Drosophila melanogaster	Metazoa	416	False
Q8W4D0	Arabidopsis thaliana	Plants	631	False
P14905	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	389	False
P40474	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	542	True
A0A1D6IEG9	Zea mays	Plants	668	False
Q84VQ4	Arabidopsis thaliana	Plants	218	False
Q9JLI8	Mus musculus	Metazoa	962	False
Q9BXL8	Homo sapiens	Metazoa	241	False
O62203	Caenorhabditis elegans	Metazoa	1073	False
P38241	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	364	False
Q8RWX4	Arabidopsis thaliana	Plants	611	False
Q6K678	Oryza sativa subsp. japonica	Plants	210	False
Q6PCD5	Homo sapiens	Metazoa	774	False
Q61233	Mus musculus	Metazoa	627	False
Q2M3C6	Homo sapiens	Metazoa	523	False
Q04500	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	899	False
Q9SS48	Arabidopsis thaliana	Plants	629	False
Q9NYT0	Homo sapiens	Metazoa	353	False
P38782	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	295	False
Q04031	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	235	False
P54790	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	616	False
P78780	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	357	False
P46939	Homo sapiens	Metazoa	3433	False
P50105	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	388	False
Q06892	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	414	False
P0CT69	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	176	False
P36421	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	394	False
Q08857	Mus musculus	Metazoa	472	True
Q8NDD1	Homo sapiens	Metazoa	293	False
P42846	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	591	False
Q9Y6G5	Homo sapiens	Metazoa	202	False
Q93Y52	Chlamydomonas reinhardtii	Plants	280	False
Q14209	Homo sapiens	Metazoa	437	False
P40337	Homo sapiens	Metazoa	213	False
Q14005	Homo sapiens	Metazoa	1332	False
P23180	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	465	False
Q9STX3	Arabidopsis thaliana	Plants	151	False
Q2HJ10	Mus musculus	Metazoa	371	True
Q9SW18	Arabidopsis thaliana	Plants	312	False
Q9V3Y0	Drosophila melanogaster	Metazoa	215	False
Q96EQ9	Mus musculus	Metazoa	843	False
Q9FWA3	Arabidopsis thaliana	Plants	486	False
Q02759	Rattus norvegicus	Metazoa	663	False
Q9C5J9	Arabidopsis thaliana	Plants	342	False
Q3SYG4	Homo sapiens	Metazoa	887	False
Q63472	Rattus norvegicus	Metazoa	962	False
Q02085	Mus musculus	Metazoa	264	False
Q9Y3R4	Homo sapiens	Metazoa	380	False
Q9UPZ3	Homo sapiens	Metazoa	1129	False
E9Q9M8	Mus musculus	Metazoa	600	False
Q0WLC6	Arabidopsis thaliana	Plants	1089	False
Q69ZF8	Mus musculus	Metazoa	577	False
Q9C000	Homo sapiens	Metazoa	1473	False
Q9Z1P6	Mus musculus	Metazoa	113	False
Q9LG26	Arabidopsis thaliana	Plants	689	False
P17937	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	249	False
Q3U8K7	Mus musculus	Metazoa	883	False
G1X9H9	Arthrobotrys oligospora (strain ATCC 24927 / CBS 115.81 / DSM 1491)	Fungi	411	False
Q9WVC7	Rattus norvegicus	Metazoa	2314	False
A0A8I6ASZ5	Rattus norvegicus	Metazoa	666	False
P38253	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	122	True
Q9Y222	Homo sapiens	Metazoa	760	False
Q59NP1	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	251	True
P36163	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	345	True
